,id
3926,1556939317385232385
3927,769872676290715648
3928,1556952665237889029
3929,1374676850
3930,1111770918349623297
3931,1556949813111017473
3932,3265555039
3933,1555539628551274497
3934,1556944103429984257
3935,1556673115513577474
3936,1556943113402437634
3937,1123542973
3938,1297839435325865984
3939,1556939358229241856
3940,1971758600
3941,1531172322803335169
3942,1556936551174705153
3943,1399308211883282432
3944,1553548334987714567
3945,1556933230523195392
3946,1092168954422923264
3947,1556932953950900224
3948,1491807810300129280
3949,816566792
3950,1279855539741011968
3951,403556115
3952,1556928681364361216
3953,1485365432823521281
3954,1519624207679868928
3955,1556929752233123840
3956,1397345312356798465
3957,916837250691928064
3958,881306921210331136
3959,1154041756708528131
3960,1527723490266193920
3961,1556920636152365056
3962,1554323465259319297
3963,1556543001970761728
3964,109599715
3965,1535577631038525440
3966,2742256218
3967,84672019
3968,2960217615
3969,1556920593949556736
3970,1238379147631738880
3971,2781072597
3972,1556911987694641153
3973,1491345531624472578
3974,1556918468112678912
3975,830951414
3976,1293045494936031233
3977,1556913548483334146
3978,1556914524133146624
3979,1343302026709630986
3980,1335325422989545479
3981,745873081101615104
3982,1441381753881448459
3983,23408098
3984,1556090315093819393
3985,1541369372647759873
3986,3020119533
3987,591153805
3988,1238292229179035649
3989,1425173087696441346
3990,858319907137757184
3991,1556906831804375042
3992,1455871907891277827
3993,1554149815537188865
3994,1476966601954050050
3995,505287554
3996,3014088369
3997,421194914
3998,929070161956626432
3999,1556898789897945088
4000,1427318887935139840
4001,1556686222982090753
4002,1250598891688353795
4003,1553775457895477248
4004,1533035206176907264
4005,1556890417240584193
4006,927433230348820480
4007,1544315044145553408
4008,1255604481712152577
4009,1186856777800921088
4010,1556893606513745921
4011,1529913760802033683
4012,1344694819197751296
4013,1549059179389878273
4014,1505383277745651712
4015,817204840971505664
4016,1462135751102152706
4017,1556886601883590657
4018,1477778773902725121
4019,1175450376
4020,767787383181811712
4021,1125599928720379904
4022,1536164046587584512
4023,1556773790897434624
4024,945370941055553536
4025,256029565
4026,1542873545151479809
4027,2974472391
4028,1394584816343949319
4029,1556883362005913601
4030,1555501664668454913
4031,1556879606438846464
4032,1136888233743200256
4033,1556881104581296128
4034,747641598
4035,550192117
4036,1479158330262278144
4037,1536164580594176000
4038,2170131512
4039,1523291728156930051
4040,1550204247475572736
4041,1481650400746881031
4042,3343128315
4043,789945717485821952
4044,166448046
4045,1442148636
4046,2297154839
4047,1556871718018420736
4048,368854839
4049,1466546185179705350
4050,4050757553
4051,1279642714393493506
4052,763076078
4053,1556864945706483713
4054,851068351
4055,1556078743063494657
4056,1555328777328201729
4057,1556860510951317506
4058,1529659690744811520
4059,1129203001
4060,1306327440344653831
4061,1555847357195075584
4062,1556860417112215552
4063,1555298491068518403
4064,1041744212239310848
4065,1354560204231352321
4066,1556856516963024896
4067,377667795
4068,1556772078316965888
4069,1498748142497509379
4070,1509155327492902913
4071,1253985705300090882
4072,521793796
4073,1328016676042977281
4074,21393813
4075,1527437466583519232
4076,1555811872397459461
4077,1556850658296229889
4078,3840051921
4079,132677805
4080,1556847883533664258
4081,1556652016390340608
4082,1455724950342545408
4083,1420934477203771393
4084,1556843754992148481
4085,1201801262871638016
4086,1556840398059962368
4087,1897994202
4088,741699172139573248
4089,2654844386
4090,1464333164726611968
4091,33769788
4092,1556842351737425922
4093,1556831421506785280
4094,1873556586
4095,1517480008247390209
4096,1553840902812012544
4097,1031281861430063106
4098,1042379700385923072
4099,1555164856822730752
4100,1123440005593141248
4101,1556835684475977728
4102,1556830260863422465
4103,1475195769284091904
4104,1548458269751971840
4105,1556833091284373504
4106,1535356089277231104
4107,32611297
4108,1228721810763440131
4109,1556830956082065408
4110,1338096873391833089
4111,1556474321211645952
4112,47490183
4113,1460420267256299524
4114,1556828282586292225
4115,779920522263928832
4116,1556802892924960770
4117,69321735
4118,441241597
4119,1490190563596980225
4120,1556825107779174401
4121,2901155861
4122,1551412277269565440
4123,198492695
4124,1482422151344971784
4125,1556819040877903872
4126,23853003
4127,1452809298183081984
4128,1556818976453591040
4129,1442286833086259209
4130,1556817755776593920
4131,970030724102332416
4132,1529974014806052883
4133,69755993
4134,1503860062829297667
4135,1495856216286896138
4136,1083810834
4137,2772497727
4138,1556814670719328258
4139,1405131051517763588
4140,1556799526362570752
4141,2229545699
4142,1556815488172396546
4143,1554501346719436805
4144,67506973
4145,1555451824118927361
4146,1153424344380575755
4147,1478162922400530433
4148,1277400129226579969
4149,1462769233893466114
4150,3397716999
4151,720038125691674624
4152,1556808507516768257
4153,1556807138357366785
4154,830222900179374080
4155,2897637009
4156,1556135992700059648
4157,1556811939481006081
4158,1556809362429345792
4159,1513573390900207620
4160,1541596083025072137
4161,1553176603127078914
4162,1465849411682979843
4163,1543271506628685824
4164,1379100832067690507
4165,217975204
4166,1444785726982430723
4167,1556760422631571457
4168,1556803162518036480
4169,1499796512821362688
4170,1412696807029702659
4171,1403359047680548865
4172,914608474193059842
4173,1599434378
4174,168185755
4175,1556800804698218496
4176,1556800997497999361
4177,1491518733889814537
4178,1556398037139947529
4179,1522415179287478272
4180,3887645474
4181,4664445974
4182,1556082208854757378
4183,1250976770326700033
4184,1443089814941839360
4185,1432756035606007809
4186,1528826811467153408
4187,1444957761159106568
4188,1524916459587108871
4189,1556793531624083456
4190,1556796431884865536
4191,1556797019464818688
4192,1556794490031161345
4193,1556682042217209857
4194,1527795085370433537
4195,1532099598017232902
4196,475550444
4197,1550652204297723904
4198,1556783734581391361
4199,1556792139761307650
4200,1446500828
4201,1556675579113394176
4202,1556791042095071232
4203,1522658796023123969
4204,1376985867428884480
4205,1474176310356463617
4206,1556728987514155008
4207,1402806201029521411
4208,1556787928910659586
4209,903607326
4210,91415077
4211,611488268
4212,2537713295
4213,1553373165329457152
4214,1119472935889039360
4215,22056288
4216,815956948596170752
4217,1454228723327176706
4218,1556074728389214208
4219,1552908379302924288
4220,1490299708924964870
4221,1405363268554657792
4222,183249368
4223,1556462693816492034
4224,249312937
4225,1268731709333348352
4226,1303191363270225921
4227,1556105662945525760
4228,155169725
4229,1502207832678092805
4230,1556776695755145217
4231,1221248595216740352
4232,91231752
4233,1208558950653841408
4234,893697656823967744
4235,1266817213631279119
4236,2867233443
4237,1556771658744086528
4238,159061369
4239,1556768623926169602
4240,1533077643117084673
4241,1253092472
4242,1554963178362109952
4243,1511486646000226308
4244,1341740459354288135
4245,1556771127275536384
4246,1556755972172832768
4247,1062424046
4248,1556760938723811329
4249,1462655963039551491
4250,1553955611280285699
4251,1425030850614161410
4252,1556767979668471809
4253,1458484541480448003
4254,91729477
4255,1469471240867962890
4256,757539615750234112
4257,725709408341250048
4258,38750032
4259,1456725098828685314
4260,51245063
4261,1469342353244803084
4262,393933437
4263,1410192770682167296
4264,1556317646412550147
4265,1442729292517949440
4266,1556761679807004674
4267,1564174022
4268,1449299664558297088
4269,55136350
4270,1556762055960678401
4271,797760582686568448
4272,71361835
4273,995768911130918913
4274,1298661766050852865
4275,1025204397909991429
4276,1354843015450423297
4277,1549769953510924288
4278,1556757737194889216
4279,62258029
4280,1556755494156779521
4281,1556758798206992384
4282,1556758010474762240
4283,2716403977
4284,1552650468995637251
4285,1511998905076043781
4286,1556758711456210950
4287,1555378299177680898
4288,2573812723
4289,1556758012445982723
4290,360736661
4291,1501039818716946432
4292,1550194929669914627
4293,143145287
4294,1475562722716700678
4295,1555703726584709120
4296,545255154
4297,1549867553060691971
4298,789341618268581888
4299,256800768
4300,1400918891682054147
4301,4236620643
4302,1556755239318994948
4303,1067627670500970496
4304,1472293438330703874
4305,1035539200622379008
4306,1078311388207038464
4307,1439898332848168964
4308,1553926189626134528
4309,1072256242175885315
4310,15660671
4311,1556746883770499072
4312,1522602270126399489
4313,4127714474
4314,1549424910891683843
4315,289390262
4316,1388934122257661952
4317,763331849842069504
4318,2344494234
4319,1489538690393456640
4320,3014322454
4321,2226231972
4322,1556745618013437953
4323,1481398335936385024
4324,1918605966
4325,63436533
4326,1300910104909414403
4327,1360566235306418181
4328,1070361084240965632
4329,600196361
4330,3010689091
4331,246278150
4332,1556729438360010752
4333,1556743832296882176
4334,3679884556
4335,2832093971
4336,743467457097175041
4337,1550507738316283904
4338,892823313407516672
4339,1551240343898791937
4340,482276111
4341,1533295547066482689
4342,3177277591
4343,763482766872895489
4344,1556742968958406656
4345,1544748978717220865
4346,1104930908010766336
4347,1019751581716303874
4348,1498376363711029253
4349,1463080680
4350,1453099100157530118
4351,1552785428167757829
4352,1556578211605143553
4353,1556742831003144192
4354,990381951856054273
4355,1556717773136478208
4356,1260577671626534917
4357,1001654202878246912
4358,1394480672761393158
4359,1530656869412646912
4360,1493692773400199171
4361,22960290
4362,1510058027918974978
4363,1522119595272065026
4364,1469754350356545543
4365,850729844346408960
4366,1228822633539502082
4367,1323914138
4368,1475200588807909376
4369,2305939240
4370,3171820715
4371,1522178768705843201
4372,942655848878403584
4373,1556737787050835972
4374,1030921859586564096
4375,1537564607056957441
4376,1463359001647747072
4377,1555016523642769409
4378,893053720023445504
4379,1369034010207297536
4380,45208476
4381,104446294
4382,552956494
4383,1476572984303403021
4384,931880735337795586
4385,1556732285545840642
4386,204071880
4387,1552356179409600518
4388,152615278
4389,1540575790269485058
4390,1484247132316053507
4391,617853906
4392,1556727004174614528
4393,1495926940338954245
4394,1555703896374677504
4395,1556724725593800706
4396,570498626
4397,1556721278312099840
4398,1556722818468945921
4399,1469778694113841161
4400,1555646353182801920
4401,1145107691070730248
4402,1151955545810755584
4403,1553892512267476992
4404,1556711582054453250
4405,1496732942462160896
4406,1541599638431694848
4407,1665327457
4408,1556717196323299330
4409,67147482
4410,1556065447258345473
4411,1302325712737546241
4412,625683073
4413,1548359522997047296
4414,1536247932810305536
4415,1511660729295847424
4416,1556702976898736129
4417,1012407360596430848
4418,1556710991160922113
4419,1554194359955996679
4420,1555051453349330945
4421,1259580144794116096
4422,1243559396132749319
4423,1556705968863551489
4424,1555927677470740481
4425,1556698389013733378
4426,1552301141609926657
4427,1556703800966238209
4428,1556605206108012546
4429,20098291
4430,1556682081589133314
4431,1556105274448117760
4432,1556644867253714944
4433,634934883
4434,1556505205801246725
4435,1556693416636997632
4436,1482536489569468428
4437,1553956040408027143
4438,503689074
4439,1434543562725670914
4440,1555405243244072960
4441,1342845893876338689
4442,1468054335917797377
4443,948249433367605250
4444,1554858030415712257
4445,1553710576613875714
4446,1555066131018235904
4447,1494117248096776192
4448,1062426636107141120
4449,1556485445021827073
4450,1555618227694305281
4451,990250376304779264
4452,1364774730767753219
4453,4912946902
4454,1552546209838952449
4455,1556665736457846785
4456,1521529817891770369
4457,1543278479764226048
4458,1544096874726129674
4459,1540478859472142337
4460,23999453
4461,1287615646474203136
4462,138087318
4463,1019326980360167424
4464,859233172160036864
4465,481787601
4466,54297041
4467,1546131205883576321
4468,1556681013652164608
4469,900573728
4470,1125176635236347904
4471,1553831340990251008
4472,1057607447500677121
4473,1554840257081683968
4474,733493000
4475,1556678502870564864
4476,1555020601894801409
4477,1547511558967889920
4478,1508142625995558989
4479,1555362269625810946
4480,1550428225968701440
4481,1555030583910219776
4482,1487503491300040707
4483,1556672916686835712
4484,761320685914492928
4485,1556669251171368963
4486,1051295961840902144
4487,1556668933092130816
4488,1556668999571673089
4489,1556665099963736069
4490,531489275
4491,1497604878432194562
4492,1556663964645199872
4493,1544277106573529088
4494,1536745170414325765
4495,1485372980913975301
4496,1556657156543238144
4497,1554832696894840840
4498,24575959
4499,122157018
4500,1553034262135410689
4501,1556089777006559239
4502,1553451729882124289
4503,1556652991436017669
4504,1556657085307404289
4505,23956854
4506,22714829
4507,1424623553442455554
4508,1550898331907391490
4509,1556467331156549635
4510,1544082657474142210
4511,20957654
4512,1475522076828180485
4513,1555891874266861569
4514,1429722086419800064
4515,1556647131787804672
4516,1556085345858494465
4517,1555979165156909057
4518,1556644280705449985
4519,196329694
4520,1204075258115805189
4521,1556365996000247811
4522,1493989543481004033
4523,1540163468090818565
4524,1549949661187825664
4525,3054631925
4526,1556640708026847232
4527,1554689980332654593
4528,907990631624134656
4529,1465132414909485058
4530,1450710163401449473
4531,1556625305141497858
4532,4752093449
4533,1544815752670285826
4534,1556468545017774081
4535,1546099242904821766
4536,1556631410156371968
4537,862061863080800258
4538,298769861
4539,1238572417506611200
4540,1546796320060571648
4541,1545639862421884928
4542,1556631192815996930
4543,1554795121446719490
4544,1555201669763399685
4545,1553008111379746816
4546,1548121940488888320
4547,213147595
4548,1539013560931581979
4549,1554240920543010817
4550,1522557764828123136
4551,1542612799427383297
4552,20486705
4553,1556617046309408770
4554,1556607411846352896
4555,1304668236990930944
4556,1556613389002080257
4557,1275467194059481088
4558,1541273756794253312
4559,1553674184164876294
4560,1556271429699649536
4561,1474589337014706179
4562,1556607804097675264
4563,81084202
4564,1103127539675852800
4565,1274359089280225280
4566,1556598842807681025
4567,1234861697829130243
4568,1292262742670409728
4569,1413506562
4570,1556232437541257224
4571,1549620277033799680
4572,1556599598977650688
4573,1300869783341215744
4574,1551405261016993793
4575,1552295785324322817
4576,48081136
4577,1516227902173589508
4578,1541696308993576960
4579,459499323
4580,423808587
4581,1556589316058464256
4582,1010414536011051014
4583,727852731508109312
4584,193035203
4585,1434955646810542081
4586,1556587967321444354
4587,1535198376488316930
4588,1485520035909345283
4589,1556587907032514565
4590,1452233854715142152
4591,1556587667365969920
4592,1556579527786127360
4593,1461052171412291600
4594,1556183093320777729
4595,1556216970538024960
4596,1556585407239917568
4597,1454883015180668935
4598,2433128359
4599,1506471182777917446
4600,1556258081918844929
4601,1507064801658294276
4602,1555292885968363526
4603,1547791492336406529
4604,1543443257647976448
4605,1474097080524324869
4606,3400674734
4607,1556558971158138880
4608,1556573101806198784
4609,1240719913800458241
4610,1700824519
4611,1556570051251167233
4612,1524840761619013632
4613,1511945649222127619
4614,44611878
4615,1556566120689270784
4616,1556566374566301696
4617,1073890377743126528
4618,580120266
4619,1493617975609507843
4620,1553754950769016832
4621,1548722337758986242
4622,1556554959285432320
4623,1556555544160530432
4624,1555709902911586304
4625,1553607827666739201
4626,1553740213825978368
4627,15806744
4628,394006681
4629,1466294815268777988
4630,602567419
4631,1487426460281417729
4632,1556538226583564288
4633,1313097354422161408
4634,1293382280526868484
4635,1330104398052290562
4636,1540929796963713024
4637,1325499408159485952
4638,1556527025866919938
4639,4039402573
4640,1272199774574346241
4641,1556525238925594629
4642,121328746
4643,1556523077759971328
4644,1461582404955488256
4645,1246473666210279424
4646,1282522227334774786
4647,1544314270275538944
4648,1535579279039156224
4649,1556514429663006720
4650,1132145058172493824
4651,1556129749994721280
4652,1106115789671686144
4653,1525592476584640512
4654,1501245298512961540
4655,1463995031132512262
4656,1556301344776093699
4657,1519034508955201537
4658,1497953820558585860
4659,1084536463788855296
4660,3002706594
4661,1513252339733434370
4662,378798192
4663,1469215056965607425
4664,1547575532228714496
4665,1539678122165080064
4666,1556501721102176258
4667,1556497063185096707
4668,1556497871029129216
4669,1467312020341112842
4670,142089072
4671,1556499767160700928
4672,2367230215
4673,1556496659311362048
4674,282363190
4675,3316874114
4676,1556490943926255616
4677,1556476333106003968
4678,15235291
4679,1556490234782617601
4680,789852716
4681,1556486113237221378
4682,1556467770509910017
4683,1477611643962023937
4684,1556274278890442754
4685,1553456334779154432
4686,1535940691527974914
4687,3739866022
4688,1461562652078059530
4689,1556479832418140161
4690,1556470877792894976
4691,1556473806310498307
4692,1553431526368575488
4693,1273312379296776194
4694,1469396074091593730
4695,1556350167531794432
4696,1502461346427846658
4697,1545791226036756481
4698,1556465656475836422
4699,1403910622425796611
4700,1556468369771171840
4701,1177733685887545344
4702,1556368895824601091
4703,1556468543440539648
4704,730148407856275458
4705,1385413447001706496
4706,1556465043964821506
4707,1556459318375055361
4708,1556461286023745537
4709,1556456350531698688
4710,1556085151905587201
4711,1555718615693131776
4712,1556460859928739840
4713,1556461287520886784
4714,1556458700855984128
4715,1556457104365731840
4716,1556452940436619264
4717,1556242495805194241
4718,1449894313266188289
4719,1556451795156844544
4720,1556455752851755008
4721,1556457448537559040
4722,405256550
4723,1554956134511185920
4724,1556048494997016578
4725,90890595
4726,1556452441687838722
4727,1075604572104769537
4728,1556448255797596161
4729,1556385936707145728
4730,35750687
4731,1556448080303722500
4732,1522713776298024960
4733,817154113549062145
4734,1730192719
4735,1466863762128785409
4736,1556431431366332418
4737,1556192492143480832
4738,2740136080
4739,1556442935578738688
4740,412558779
4741,1482362559290388489
4742,1302088608
4743,1554614172247379970
4744,1556435168046436352
4745,1556439045802233856
4746,21757445
4747,1549067858486894594
4748,1543987263260033024
4749,1552476990187470849
4750,1492207856497889281
4751,1547004307148419072
4752,1545632485702238208
4753,1556430320253149189
4754,1417984313077948426
4755,1492689946552979457
4756,28868930
4757,3077483492
4758,71542446
4759,1553176577034387457
4760,1549356793876590594
4761,22023171
4762,1522495544450420736
4763,1226527414978637824
4764,1556248006873301002
4765,1556410520730845184
4766,1487774287188705284
4767,1484070896528596992
4768,1556421951501000704
4769,1554092953949421569
4770,1496293152638001152
4771,1556417722346512385
4772,1552070781647085570
4773,37410401
4774,1487854372008738817
4775,1556421486063370246
4776,2988807669
4777,1556326026132819969
4778,1554888823212892160
4779,1528837895179616257
4780,146704560
4781,1553001153532760070
4782,56971337
4783,1238486672347664385
4784,1430973325300350978
4785,1556409641768304641
4786,1551951439982903301
4787,1543973801402150912
4788,1377766584928903173
4789,1553583033202216963
4790,1556388238230691842
4791,1556404386091474945
4792,2649207372
4793,1556401223149944833
4794,1544898055308132352
4795,100103741
4796,1556394661333372928
4797,63165114
4798,1556396630420725764
4799,948543947076489216
4800,1082248260859899904
4801,1472165977139863554
4802,1556394201570545665
4803,1427788406612975617
4804,1332708955081072642
4805,512341887
4806,1239577176011407361
4807,279724366
4808,1555217734295863300
4809,1556384522664550402
4810,1544742696715276291
4811,1550534334536613888
4812,1554959345653268480
4813,3074685680
4814,1556385786169360386
4815,1556386551655006209
4816,805221904743301124
4817,1556384635583692800
4818,1541573206980820992
4819,1552684074573103105
4820,803498080129740800
4821,1338052169392676864
4822,1556078901356544000
4823,446779976
4824,1543861845047808005
4825,1556125010250633217
4826,1473576732594692098
4827,1542222376896790529
4828,1555418779252834305
4829,1455849985426264070
4830,108221477
4831,2667520290
4832,1555846283314741251
4833,1556371133796171778
4834,1556337183518298113
4835,42350902
4836,1552477515364515841
4837,1556083076035403777
4838,1553769136903405570
4839,1547692867295907848
4840,1546579448614502405
4841,1457681058770694150
4842,1556363157215518720
4843,1556363703796342785
4844,57339256
4845,1544312469430173696
4846,881815718924341248
4847,1546505730206978051
4848,1555718503780732928
4849,1196499260780339200
4850,1556332297141604364
4851,1412345161527463939
4852,833157012
4853,1549059754223337473
4854,1555921726378283010
4855,1555417416594853888
4856,1556347477208465413
4857,961957142042435586
4858,1556348894174482432
4859,1556350222019747842
4860,1488820763822071808
4861,1532448368970153991
4862,1715288881
4863,2408359862
4864,1556346351222284288
4865,1319043528677330949
4866,30730297
4867,1182283742435594240
4868,1538814586266300416
4869,1038038632655925249
4870,3219837289
4871,1556329627081228288
4872,1332162909410103296
4873,1556348698073960448
4874,1556341327494844423
4875,1524212381689208832
4876,1868568240
4877,1556342539116056576
4878,1508538366777724932
4879,1519228092077821952
4880,4237300460
4881,1556341698325880834
4882,1551845229313069057
4883,1251534064537997312
4884,3859265835
4885,1472272294970114055
4886,1212860103012962305
4887,1555995112299286528
4888,1556337557910208513
4889,1556159017122013184
4890,40859281
4891,1495336273023836163
4892,1549139800485232641
4893,1475906573708922883
4894,724085238419300352
4895,1556331713265016835
4896,1556332428360302593
4897,1556133501623304196
4898,1556329491810553857
4899,69032850
4900,67941598
4901,1342500695560351744
4902,1141746528169713665
4903,1556327973527162880
4904,1522240031976398848
4905,1556104468864933888
4906,1556322741979979776
4907,1551717504870924289
4908,1555807819151990784
4909,1549278129419689985
4910,84588376
4911,1547329351917735936
4912,1551055770220761091
4913,1549520471024181250
4914,1556315292023898117
4915,1556309340864188416
4916,1556297550776385540
4917,828601844
4918,1546882957914284032
4919,1553782334385786882
4920,1534741911587651585
4921,3067466271
4922,803666968989630464
4923,1555558493767077890
4924,1296823081151991811
4925,1556314180533178368
4926,1179579060994871299
4927,3179634111
4928,1556314264952004615
4929,509048962
4930,1549925334887325697
4931,1556311674814009344
4932,1556307611775115265
4933,1556307588857446400
4934,814545710125301761
4935,1511629261857124360
4936,1072495350
4937,1556297548842909698
4938,1556304665196855298
4939,1288170797404569600
4940,1556301978631913474
4941,2757601843
4942,1461516930787987462
4943,1556291536480075776
4944,888180254082314245
4945,1556296950143586305
4946,1556297700534001669
4947,1556299493292875777
4948,1433591777072668676
4949,538613886
4950,1556286968857780225
4951,1556292248186150912
4952,825793082872438785
4953,3022281658
4954,2233423267
4955,1556253272327000065
4956,1554894385921269762
4957,1464738924430073862
4958,1556285839432376321
4959,1556285705999060993
4960,1527357402047139857
4961,399813324
4962,1556283190108688387
4963,1528829958562492418
4964,1374578186378444801
4965,4645205888
4966,1551479524038262784
4967,1082990036348481537
4968,624185729
4969,1255199615919554560
4970,870995679061176320
4971,174442576
4972,1556275196297895937
4973,1556270292208877568
4974,1556249068363472897
4975,791084323902517248
4976,1485595941138841609
4977,1554205178974306304
4978,1411868559265894403
4979,1556269723804991488
4980,1260000056767373314
4981,1291030202353508354
4982,1554198334973304834
4983,1548724554687623168
4984,1554327674717458432
4985,1028087073306107906
4986,1556255730113527808
4987,304040542
4988,1443667721930092550
4989,1556262551323029505
4990,1518255783733088256
4991,1556260979998162944
4992,738519258204758017
4993,1493557217370513410
4994,3888335540
4995,1521233830912438278
4996,1549759119569068032
4997,759530267694555136
4998,1556247292491059200
4999,1547636649173008386
5000,1278436379723259905
5001,1459651043114065925
5002,1556252858353319937
5003,1515872913043435525
5004,1556232908230230018
5005,1554834417268404224
5006,1544121958010601472
5007,1556249584866934790
5008,1551193188412571651
5009,1545660754937974784
5010,1493584356979392513
5011,1555363939986407424
5012,1556246296704475137
5013,1447608142460751884
5014,33614230
5015,1492503737323364353
5016,90935899
5017,1555624278070071296
5018,1420438272124334080
5019,1556236157327151104
5020,1555572225666867201
5021,1556238307620708352
5022,1424630097944875009
5023,1092371479
5024,1556235169291710464
5025,1548551282519969792
5026,1556229988533149696
5027,1505710418383101955
5028,1303067015091875840
5029,459861028
5030,602030374
5031,1556003164649816065
5032,1554762831442108417
5033,1484956404708528128
5034,1466084361275641872
5035,1545281974889132032
5036,2158602702
5037,1027557540765294592
5038,1551435518415876098
5039,1549028709620908033
5040,1556223178921639936
5041,224386186
5042,1556033871061422082
5043,2382421498
5044,1543867192034426881
5045,1556213352590094336
5046,1556211392369537024
5047,159985826
5048,1533734609799852032
5049,1556213527089758209
5050,944362903758454784
5051,1550190892291694594
5052,1412189805488734211
5053,1556207519579705345
5054,1556205736149098496
5055,15749399
5056,1554576399335411715
5057,1109255492034064384
5058,1420231591989637121
5059,1146010241701535745
5060,1556199083131428865
5061,1554276891091410944
5062,1317958874285133832
5063,1552114944522391552
5064,2306084672
5065,1556190223364759552
5066,1539613612062408705
5067,1473426180204371972
5068,1556166468940824577
5069,1553929169746202624
5070,1556182686213238785
5071,1434206795333988353
5072,1521852980366131201
5073,849489532248612864
5074,1556184061017698304
5075,235824762
5076,1556180314556448768
5077,1556177223689854976
5078,1514667811334930447
5079,1451405674466873353
5080,1553566007914106884
5081,1704509264
5082,1555412703954477059
5083,1556172678930714624
5084,1556169199159914496
5085,1556172025848336386
5086,1556169856059289600
5087,1346993136061480962
5088,1535634653310222336
5089,1331975684751839232
5090,1556041136808099840
5091,1551868639556816896
5092,1513605772382453764
5093,1556163104081321984
5094,1446354120915312645
5095,1556161750000889856
5096,1556161682019418112
5097,1340490785238618112
5098,1272534246213779456
5099,1556159999860039680
5100,624737983
5101,824342504937885696
5102,1556158837018984448
5103,1324790124866080774
5104,1546106742769176580
5105,1556154317870088192
5106,20428475
5107,1556146329314795520
5108,1553967213517889537
5109,1510697531939905542
5110,106886428
5111,1553120487944888320
5112,1556149355618394112
5113,1556149171937193984
5114,1552340994334629888
5115,1376313349588275203
5116,1556056403529175040
5117,1499409827117907972
5118,916149439
5119,1555851724988059649
5120,1418583087223562242
5121,1556135801926320130
5122,1555786901466107905
5123,1556135248009764864
5124,1456485120886464513
5125,1552514268817305600
5126,1556124582054019072
5127,1555003779346489344
5128,1556117522134421504
5129,1554649826628870146
5130,1408031886547447808
5131,750480629259767808
5132,1556112778544484353
5133,40304968
5134,1543481789615857664
5135,3024359462
5136,16526532
5137,1556113343844216832
5138,1549522985328992256
5139,1556111375759450114
5140,1494944368691716097
5141,1345901974781247489
5142,356307021
5143,1555935244447989761
5144,784618998931611701
5145,1554983710830825473
5146,1556104569431916544
5147,1556101224985989126
5148,152777930
5149,1556048116876558344
5150,1686080052
5151,1554936464663724032
5152,1556094296444399616
5153,1556060654125174789
5154,1479120809981616128
5155,743915229013229568
5156,1556094438308708352
5157,1555340093979852801
5158,1514128479700324355
5159,1556092247485153281
5160,1534293839917158401
5161,142020140
5162,1556025514942287872
5163,1555709448433586176
5164,1556082038217666560
5165,1548135188470804480
5166,1556063025622302720
5167,1308487729844494337
5168,1095610302379507712
5169,1372950691648577540
5170,1373906456144191492
5171,1556075868681711616
5172,1385431281190641665
5173,1549940434306273280
5174,1413832282289451012
5175,1556064865030111235
5176,1556015475074535424
5177,1556057111712239616
5178,1221994624291569664
5179,1555569728219127808
5180,1556051881767718915
5181,17870133
5182,1555581981177544706
5183,1556055177777582081
5184,1460530173993000963
5185,1554370213126504448
5186,1548638359970803712
5187,1553733147497562112
5188,1555971010301607936
5189,1556050976360251392
5190,1552887578285805572
5191,64527964
5192,1556046871134617600
5193,1556015285584494592
5194,215346011
5195,348718640
5196,1466949399272112131
5197,1556044735193677824
5198,1556042031125889029
5199,915847022623805440
5200,1556041801240399873
5201,1546720001046052865
5202,1511015748218462210
5203,266039743
5204,1556023261565255681
5205,1452354246633041920
5206,1532138537323200513
5207,1042502444071219200
5208,1555056671210082304
5209,125488565
5210,1555822052275372033
5211,1556030585830838274
5212,4568842456
5213,1556031249948499970
5214,1366832763496718340
5215,2707411530
5216,1456888993182670848
5217,3096704768
5218,4496505137
5219,1555032648501800960
5220,1556027871373565952
5221,1367209847008165888
5222,22549660
5223,1360656999147569152
5224,1553332384023531520
5225,1484021049746341891
5226,1556025201720262657
5227,1498231479008067586
5228,126311127
5229,824086184347533313
5230,1481651852881981443
5231,1495866349410824198
5232,1107865883836219392
5233,1465870058744430598
5234,1555949281722482689
5235,1556019092087140352
5236,1480515338039140358
5237,88697047
5238,1551337183566495745
5239,50939692
5240,1374793712753123331
5241,1478027287224328206
5242,1448635242496118787
5243,1496857165503553543
5244,157433989
5245,1438817921241911299
5246,1281594249633509376
5247,1474132676743471113
5248,1550534303255248896
5249,1458986087301402641
5250,315745586
5251,1556004418394406912
5252,1555730841560547328
5253,1556002584476782592
5254,1556002872990478336
5255,1549913729495605250
5256,1547005616190681091
5257,2350837232
5258,1501268413116735491
5259,1340389912051388416
5260,2751464698
5261,1552916500658405377
5262,1549556050646515713
5263,1555939319126573057
5264,7301702
5265,2905116411
5266,1555993711527579649
5267,1555993330470772737
5268,1438675314444357633
5269,1555916295056625665
5270,1539908311457452032
5271,1555980232540278786
5272,1555988429690884096
5273,1555987917092360194
5274,1555978876718825476
5275,1555546298656477187
5276,1555985194305421315
5277,972159587133677568
5278,1555984057812631552
5279,952324304
5280,1485270222424657923
5281,1541576291064987659
5282,959082090024390656
5283,1555878191671263235
5284,1552332972497461248
5285,1496317578922405891
5286,983112362369658880
5287,1555978880632111108
5288,1555976586561822721
5289,1258553185792294912
5290,1555955270735597568
5291,1533835097165668352
